expected_final_url,origin_url
https://archive.mozilla.org/pub/firefox/candidates/65.0b9-candidates/build1/snap/firefox-65.0b9.snap.checksums,https://queue.taskcluster.net/v1/task/SbL2SD0VTpqmPsAH6OcaSA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/66.0b3-candidates/build1/snap/firefox-66.0b3.snap,https://queue.taskcluster.net/v1/task/GUr9ArxWRzGJbar6v_DI2g/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/66.0b3-candidates/build1/snap/firefox-66.0b3.snap.checksums,https://queue.taskcluster.net/v1/task/GUr9ArxWRzGJbar6v_DI2g/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/66.0b4-candidates/build1/snap/firefox-66.0b4.snap,https://queue.taskcluster.net/v1/task/EAwYz5zCR6Omds6e8SDtoA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/66.0b4-candidates/build1/snap/firefox-66.0b4.snap.checksums,https://queue.taskcluster.net/v1/task/EAwYz5zCR6Omds6e8SDtoA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/66.0b5-candidates/build1/snap/firefox-66.0b5.snap,https://queue.taskcluster.net/v1/task/bgbHccoVSCKFHI7Kligybg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/66.0b5-candidates/build1/snap/firefox-66.0b5.snap.checksums,https://queue.taskcluster.net/v1/task/bgbHccoVSCKFHI7Kligybg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/66.0b6-candidates/build1/snap/firefox-66.0b6.snap,https://queue.taskcluster.net/v1/task/XzNvUt6zRYqmmvISBgf5RA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/66.0b6-candidates/build1/snap/firefox-66.0b6.snap.checksums,https://queue.taskcluster.net/v1/task/XzNvUt6zRYqmmvISBgf5RA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/66.0b7-candidates/build1/snap/firefox-66.0b7.snap,https://queue.taskcluster.net/v1/task/O2MpCCSiStW0OHuaAMWTDA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/66.0b7-candidates/build1/snap/firefox-66.0b7.snap.checksums,https://queue.taskcluster.net/v1/task/O2MpCCSiStW0OHuaAMWTDA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/66.0b8-candidates/build1/snap/firefox-66.0b8.snap,https://queue.taskcluster.net/v1/task/fQbgkh63SjKg9OOD83qBWQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/66.0b8-candidates/build1/snap/firefox-66.0b8.snap.checksums,https://queue.taskcluster.net/v1/task/fQbgkh63SjKg9OOD83qBWQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/66.0b9-candidates/build1/snap/firefox-66.0b9.snap,https://queue.taskcluster.net/v1/task/WNnwEnGUTzOAkqh0jlxz_A/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/66.0b9-candidates/build1/snap/firefox-66.0b9.snap.checksums,https://queue.taskcluster.net/v1/task/WNnwEnGUTzOAkqh0jlxz_A/artifacts/public/build/target.snap.checksums
